ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
03167.png,0.35473567,-1.926714,-1.5942739,0.45467532,-2.5016525,10.069809,-1.5786854,-1.0661047,-1.0864936,-2.0924857,-1.7680916,0.24829689
03168.png,-3.9753277,-1.3983911,-2.8302383,1.6784539,-0.50861216,-1.4743873,-2.515678,-2.3833127,2.4760497,3.4329896,-1.7003306,6.7668815
03169.png,-1.6874316,-1.5843428,-2.713264,-0.25829637,-0.27247846,-1.9041159,-2.8082483,-2.8739533,4.07829,9.160597,0.1966239,1.0211478
03170.png,-2.5528996,-0.8199187,-1.2373925,1.5513133,-1.0690805,0.5446891,-2.380391,-1.4382162,-0.40681165,0.64736223,-1.6926999,8.190781
03171.png,-1.5312996,-1.5137236,-1.0112131,8.860293,-2.9825044,-0.9075171,-3.6027834,-0.14886001,2.0080583,1.2123642,-1.8320498,-0.6088313
03172.png,-1.975986,-0.6850396,-0.9115946,6.041424,-2.5534718,1.0883476,-4.1564417,-1.2856972,-0.28113005,3.3029163,-1.4362305,1.2998986
03173.png,-0.90993565,-1.0417345,-0.96805406,9.788316,-3.2720382,0.07509231,-5.8394413,0.65045506,1.2269367,0.24884245,-2.098848,-1.0207835
03174.png,-2.6493495,-0.48095745,0.5423639,10.45391,-3.192332,-0.7614264,-4.5125766,-0.6552154,1.6428806,0.15399629,-2.4233437,-0.5570629
03175.png,-0.5936368,-2.0418139,8.004854,-0.66504276,-1.0592436,-1.6560092,-1.8869635,0.19670762,-0.1735791,-0.6974663,-0.5493469,-1.6834728
03176.png,10.0321865,-2.6137507,-1.1087073,-0.40347406,-2.102251,0.9778468,-1.982582,0.89548695,0.15618299,-1.2834487,-0.58322674,-1.1738815
03177.png,-3.2117305,0.01841013,-0.66633135,7.5243034,-2.511888,0.36176968,-5.4947004,-1.5468761,2.8948603,0.008105431,-1.7976183,2.1393952
03178.png,-1.6009156,-2.163882,-2.6346307,2.8157558,-2.0853484,3.3170447,-4.7294064,-1.8590704,2.9695454,2.377689,0.5917807,0.6923345
03179.png,-3.2590773,2.9652233,-1.2711122,2.2776206,0.8552975,-1.65545,-2.8742046,-1.8662468,6.441109,-0.3661281,-1.1526549,-0.58795184
03180.png,-3.592228,-0.72447175,-1.500158,1.9991932,-1.148051,0.09528709,-3.133117,-1.9133688,0.68451226,0.873202,-1.9694599,8.379426
03181.png,-3.3553562,-0.12225519,-1.4991432,7.902583,-2.5250254,0.076507345,-5.1333575,-1.804889,5.4186387,0.086174875,-2.9568202,0.373244
03182.png,-0.11291696,-1.9572358,-1.9726475,1.3017358,-2.1600504,9.931355,-2.7748995,-1.0621818,-0.29251894,-2.9222448,-1.7215356,0.5922199
03183.png,-1.3030094,-1.4858539,8.049912,2.2307665,-1.7798166,-1.3082281,-3.1403987,0.14230016,0.22756799,-1.4480855,-0.65446144,-2.4536161
03184.png,-2.2506566,7.554373,-0.6416092,2.3566127,-0.856059,-0.8084185,-3.3858995,-1.0700915,2.1613607,-1.4380677,-2.1240327,0.34063816
03185.png,-2.7147195,7.7814045,0.24171202,3.7019193,-1.6629419,-0.65173227,-3.856255,-0.6308365,1.517279,-1.1994368,-1.668273,-1.0240324
03186.png,-3.2327507,-1.3499703,4.2225904,6.734654,-2.8693256,-0.45998082,-4.134602,0.3931113,0.7680057,-0.73308843,-2.2085817,-0.13964301
03187.png,0.7659093,-1.9720417,-2.1101782,0.48065627,-2.5033212,10.127051,-2.315201,-0.28177997,-0.97800946,-2.542097,-1.9067227,0.17737001
03188.png,5.3093505,-2.6836424,-0.5465386,1.0035208,-1.6936381,0.05114507,1.3215134,0.18577842,0.47704342,0.30535614,-0.67585236,-0.6069343
03189.png,-2.5977094,-0.012036132,4.5790386,7.759069,-2.962861,0.30462056,-4.556895,-0.35730448,0.61742425,-0.5514222,-2.050585,-1.5566815
03190.png,-4.537354,1.4624833,-1.9883476,6.639825,-1.8870872,-1.1336929,-4.6783013,-1.825122,4.058971,-0.025875326,-3.0367875,3.8596504
03191.png,-2.0560982,-0.6516486,-0.21297808,9.553019,-2.670279,-0.9594957,-4.218107,-0.9234899,2.7827191,0.63156956,-1.3737562,-0.63957995
03192.png,1.0923699,-0.9099775,-0.34249997,0.25886333,-0.56435955,-0.34549013,-0.8005504,3.032458,-0.17144352,-0.09502742,-0.8787229,-0.7254994
03193.png,0.20936741,-2.9664984,-1.3832048,-2.6012373,-0.07091282,-1.0705343,9.733956,-0.5020037,-0.08441082,-1.0625894,0.24577291,-1.29678
03194.png,-1.930716,-1.7832623,-1.973366,0.58591884,-0.9976,-1.5057683,-2.9641178,-2.9032345,3.4033117,10.08167,-0.14454605,0.87118226
03195.png,7.9965835,-2.6848128,-0.50902164,2.1863463,-2.3778007,0.24499658,-3.065277,0.5436207,0.17780812,0.08516133,0.4642277,-2.2274017
03196.png,-2.3658159,-0.81207246,-0.921441,9.9890995,-3.3789084,-0.5998815,-4.8829927,-0.35410193,1.2340995,0.613761,-2.2940364,0.60391307
03197.png,-2.8849695,6.732482,-0.56848735,2.1678321,-0.42594147,-2.2074475,-4.8146973,-2.113746,3.43975,0.44026607,-0.06830588,-1.339631
03198.png,0.031543817,-1.2624962,-1.1080341,0.6338713,-2.3038805,9.933383,-1.9924498,-0.96434397,-0.9201051,-2.8173578,-1.1514271,0.15324701
03199.png,-1.4176177,-1.6173153,-1.603605,-1.5716612,0.28339237,-0.9437039,-0.88966817,-2.3637013,0.7580579,0.14457344,5.514685,-0.77138716
03200.png,-1.0311983,-1.9315099,-1.9788725,0.84906775,-0.94373745,-1.4036546,-3.2027082,-2.7661607,3.0985746,8.3185005,1.2081083,-0.68342656
03201.png,-2.4816928,-0.7880359,-1.3517895,0.97052807,-0.79738927,0.6542246,-2.585483,-1.4804784,-0.42029142,0.76405996,-1.3263398,8.501511
03202.png,0.27789807,-2.4760492,-1.2280312,-2.5400002,-0.36779493,-0.12073142,5.7397637,-1.2230066,0.093377486,-1.072629,2.7740011,-0.9336925
03203.png,-2.6432588,6.5181108,1.5121228,4.2281966,-0.6907977,-2.0125918,-3.3363857,-1.1881226,2.6882706,-0.6469917,-2.2740307,-1.6791244
03204.png,-1.072551,-0.5882594,-1.4493545,0.9607258,-0.44234288,-2.1516397,-1.94083,-2.0549297,2.995474,2.304765,3.2249732,-1.0826856
03205.png,-2.9446483,0.76408595,-1.2246991,9.567586,-3.7056208,0.0012567714,-5.190399,-0.7660114,0.6866164,0.34144148,-2.559242,2.220655
03206.png,-1.7200447,-1.645325,-2.3541546,3.357586,-0.69343245,0.17952967,-1.8773454,-2.1719968,7.898582,-0.9001682,-1.0650376,-0.66334337
03207.png,-2.1209598,0.15718539,-0.48848015,6.956003,-2.6646764,0.89857715,-4.0204206,-1.3453475,3.7468703,-0.5302401,-2.0925584,-0.5607403
03208.png,-2.7733922,6.1225142,-1.5901264,4.1192703,-0.8936442,-0.23507458,-4.7153034,-1.8830245,4.9309416,-1.2021767,-1.4343182,-0.5310055
03209.png,-3.8963087,-0.15158533,-1.433326,5.655858,-1.6515193,-0.87081707,-4.245273,-2.2206435,4.5341225,0.6151444,-1.9912499,2.44134
03210.png,-2.1997259,-0.5747971,-2.6386697,2.3771963,0.1358934,-2.6738153,-2.3455844,-1.5158551,6.335665,0.7009712,-0.16871382,-0.5421843
03211.png,-0.4769271,-1.2837974,-0.22197984,7.791031,-2.6779058,-0.7486289,-3.8927743,1.1022687,0.16252019,-0.45721835,-1.7739863,-1.1269487
03212.png,-2.9989753,-0.9225851,-2.1947775,0.5181002,0.9555622,-1.4258357,-0.6753566,-1.5354424,3.0756729,-0.20619588,-0.5663235,4.487279
03213.png,0.08732483,-2.0071259,-2.2489905,1.3115981,-2.3682723,9.594687,-2.607883,-0.9247029,-0.16051213,-2.3837898,-1.9710943,0.2692089
03214.png,-2.45807,-0.042159453,-0.3039319,9.715177,-3.6654396,0.5018211,-6.0185075,-1.1262685,0.9191145,0.71782976,-2.3566976,0.5356178
03215.png,-2.9372075,-0.03630121,-0.0050358325,9.945011,-3.3198934,0.90345263,-5.028124,-0.50503516,1.3471909,-0.2573264,-2.7927222,-0.07836029
03216.png,-2.406848,7.5646477,-1.5969847,1.0542251,0.15671949,-1.0570277,-2.95589,-2.023443,3.3361714,-0.0879872,-0.8023955,-0.8197611
03217.png,-1.2534177,-2.2856946,-0.55685914,-1.6358715,-0.41291535,-0.06902834,-1.1920514,-2.205701,-1.2334083,-0.61738825,6.676867,0.10161604
03218.png,-0.8146992,-2.1808188,-2.7532244,-0.7430415,0.27242407,-2.0334473,-0.45510554,-1.5879413,2.4491699,1.4515353,5.1757627,-0.81659114
03219.png,-1.6285087,-1.0721096,-0.20554547,9.226876,-3.7181509,1.5865957,-4.71448,-0.27530897,0.19993146,0.008087594,-2.9377418,1.2174585
03220.png,-1.4546772,-1.3037975,-1.2063178,-1.3206432,0.016176837,-1.7798381,-0.017409772,-2.1445048,1.8717786,-0.60448045,5.1739154,-1.3981146
03221.png,-4.583095,0.7263003,0.7730974,7.240842,-2.461595,-0.48046142,-4.2835336,-0.88859415,2.5809877,-0.40307578,-2.8830364,1.410196
03222.png,-1.6067225,-2.3104763,-3.386192,4.9277625,-1.4188544,-0.41923973,-4.5954957,-2.018081,5.432886,1.0119011,-0.31600863,1.2971331
03223.png,-2.758705,-0.7613527,-0.36997604,9.732375,-3.4460979,0.08393403,-5.328233,-0.4263617,1.4454609,-0.3798704,-2.118457,-0.029793601
03224.png,-2.4895022,-1.0898135,-1.0228152,1.4445775,-1.0334527,0.38488874,-1.9183934,-1.460055,-0.5638951,0.4259457,-1.7579774,8.571759
03225.png,-0.26590583,-1.967734,8.775284,-0.30246767,-0.8712653,-2.153396,-2.6539767,0.04162173,0.098372646,-0.70736575,-0.57185596,-2.3522198
03226.png,-0.3176632,-2.2696412,-2.0168614,3.16458,-2.009072,1.9946744,-1.5461043,-0.852089,1.0120641,4.5444565,-0.96021575,-0.5347023
03227.png,-2.0461676,-0.8702872,-0.16337831,10.791543,-3.650697,-0.2302225,-5.0318785,-0.76931214,0.9328464,1.1941822,-2.1659918,-0.20762551
03228.png,-1.2327162,-1.9872447,-2.104588,0.5789649,-0.7794046,-1.1099415,-3.2389061,-2.6552482,2.5526826,8.785875,0.795595,-0.16021886
03229.png,-2.4298096,-0.23581313,-0.6369991,8.523529,-3.128053,0.4512738,-4.287143,-0.35207307,0.28554264,0.07533999,-2.3786707,2.6437287
03230.png,-2.3492396,-0.80432814,-1.6895409,6.479691,-3.1792438,4.494511,-5.1814404,-1.2628211,0.62747216,0.7830625,-2.9893603,1.9637579
03231.png,-3.259441,1.1112423,-1.0685517,8.944129,-2.9839666,1.4999808,-5.488401,-1.3215576,2.041666,-0.24631147,-2.8102787,1.3676671
03232.png,-3.8383555,0.78124255,-2.042221,5.2230167,-1.9170212,1.2593397,-4.2469068,-2.2929902,2.4296577,0.39472345,-3.0420187,5.101616
03233.png,-3.270705,-0.9885095,-1.8180493,1.6309161,-1.1779863,0.51207745,-2.6953034,-1.9269441,-0.24546574,0.90244657,-1.865295,8.987596
03234.png,-3.286942,-0.5133157,1.2412492,10.887727,-3.837657,0.00089462474,-5.1766653,-0.754107,1.4207426,-0.55226207,-2.809179,-0.27378616
03235.png,-0.1806271,-2.0480382,-2.5866086,5.983389,-2.252709,1.0241622,-4.3144155,-0.7904058,3.4436858,-0.92615455,-0.40763742,0.08167074
03236.png,-1.162699,-0.21048509,-1.0089568,7.299403,-1.5368446,-1.2192892,-2.3172796,-0.5741497,1.9073069,-0.81411654,-1.183424,-1.5092397
03237.png,-3.6954193,-0.22895242,-0.413279,8.427451,-3.07227,-0.8755204,-5.5518203,-1.2424549,2.4003212,1.266392,-1.9053402,1.5222682
03238.png,-1.1125562,-1.589285,0.8904455,7.6276217,-3.4991183,4.134886,-3.4059908,0.27472976,-0.7767914,-1.8695521,-2.8929498,-0.59202594
03239.png,-1.2068465,-1.2635931,-1.6989003,3.03415,-0.6809271,-1.6812621,-2.230632,-0.97454745,4.8281775,1.7337167,-0.23728384,-0.000924509
03240.png,-0.93194497,-1.1408272,8.683254,1.0548455,-1.5194993,-0.97209096,-3.868064,-0.49141857,-0.36865786,-1.027577,-0.5614656,-2.5456896
03241.png,-3.7181354,-0.49735838,-0.4980988,8.652531,-2.9583528,-0.6804809,-4.5010386,-1.1744361,1.3752853,0.5297271,-2.4461966,2.2064545
03242.png,2.6835227,-3.3030381,-0.52007973,2.8202405,-2.801828,6.9590755,-3.219027,1.8957078,-1.8260592,-2.2321367,-1.0299664,-1.17222
03243.png,-2.9421315,1.0270623,-1.1874262,7.4409237,-2.4772422,-0.5332455,-4.9612045,-1.9830675,3.6846282,0.82865775,-1.6442444,0.59955734
03244.png,-1.1502036,-1.4779146,7.6398997,-0.23936823,-1.33903,-1.2387153,-2.394957,-1.0508163,0.18103488,-0.81933635,-0.040849783,-2.1125822
03245.png,0.8896233,-1.5992266,-0.69684994,3.084435,-1.8922752,-0.28789163,-1.167278,3.5750515,0.3052479,-1.5689155,-1.6965585,-1.6646483
03246.png,-3.0939853,0.013624145,-0.78952986,9.147527,-3.461692,1.5406994,-5.6911254,-1.0114155,1.7194655,0.61524487,-2.8679247,0.8607959
03247.png,-2.655031,0.2873139,0.50838506,10.070226,-3.8200788,1.8653473,-4.9808674,-0.8719507,0.6214659,0.0942532,-2.95257,0.0086067505
03248.png,-0.050205957,-2.2356348,-2.119573,0.95629287,-1.8800098,8.088287,-1.7707032,-1.9133483,1.4715196,-1.8398199,0.4741871,-0.27451736
03249.png,-1.2439332,-1.2753779,-2.2676787,1.8847538,-2.6951222,8.681787,-3.1216884,-1.3900328,-0.04683975,-1.8796989,-2.8774755,2.7187016
03250.png,-1.167386,-1.4987704,-0.79225075,10.508452,-3.5556705,-0.20487943,-4.883287,0.5979112,1.0609757,0.49961495,-1.9878796,-0.82693315
03251.png,-2.067596,-2.385131,-2.8222485,-0.30883098,0.5276843,-1.8130804,-2.292985,-2.683117,3.3941891,6.677348,1.7448447,0.5472215
03252.png,-2.3914752,-0.8783054,0.6788434,10.417168,-3.4281852,-1.3157881,-3.8863857,-1.0737365,2.1476226,0.9721346,-2.7310145,-0.98532265
03253.png,-3.8666956,2.3308163,-2.5768132,4.2493215,-0.14698382,-0.44095153,-4.426287,-2.2352972,7.337347,-0.23736542,-1.9955615,0.59858507
03254.png,-4.239269,0.7942516,1.7203182,4.7281466,-1.9597414,-1.1791728,-4.9214573,-2.4188828,3.9069898,1.8706709,-2.4502008,1.788762
03255.png,-0.1915196,-1.5835965,-1.545057,-0.08537849,-1.8765341,9.643009,-1.3335882,-0.9980526,-0.33466598,-2.5969253,-1.7468297,-0.20976688
03256.png,-1.0593139,-1.9499556,8.556976,-0.69280654,-0.9376177,-2.4349515,-2.6248946,-0.36574128,0.18671985,-0.53032386,-0.37026504,-2.1672199
03257.png,-3.7465384,4.524851,0.94820905,7.022817,-2.9565065,-0.802008,-5.007412,-1.1077225,0.436648,0.008590203,-2.9373217,1.6129996
03258.png,-2.3591802,-0.08673294,1.1967378,9.274857,-3.4080644,0.7635603,-5.505383,-0.8685282,0.5519659,0.5479968,-1.5579507,-0.19031078
03259.png,9.803161,-2.7797513,-0.9574524,0.62955594,-1.9647169,0.34149507,-2.9133873,1.4958491,0.07626202,-0.6451236,0.24279018,-1.6894631
03260.png,-3.2596834,3.112066,-0.030895129,7.5564613,-2.7030518,0.670797,-5.109757,-0.964772,2.1181343,-1.1424203,-2.6624627,0.70156175
03261.png,-0.8478278,-1.7283176,8.541591,-0.94936717,-0.92835695,-2.3022301,-2.338263,-0.30099097,-0.07387601,-0.3836127,-0.24233262,-1.8218899
03262.png,-3.6504614,1.0750343,0.036168113,10.365901,-3.7972658,0.44813526,-5.130033,-1.4252785,1.722203,-0.036645595,-3.251937,0.2013325
03263.png,-2.5364637,7.4066687,-0.8932651,0.9087301,-0.3171684,-1.3009632,-3.1093843,-1.748329,3.488619,-0.7036482,0.07026477,-1.3529339
03264.png,-2.4224432,-0.2993776,0.5319382,10.129259,-3.2565444,-0.4309909,-4.3324466,-0.7468554,1.0356575,0.30121094,-1.916017,-1.0223628
03265.png,-3.5357003,0.6549379,-0.70796424,9.293841,-2.773122,-0.5748805,-5.2528305,-1.0024736,2.8991106,-0.0010002591,-2.83001,0.5148356
03266.png,-2.94246,0.035302445,-0.41013414,10.566495,-3.6429248,0.23989776,-5.326723,-0.63993394,0.9799069,0.93940735,-2.7662988,-0.0975412
03267.png,-2.496092,-1.2962477,-1.4955784,1.1684479,-0.98054016,0.55432457,-2.1958551,-1.5146592,-0.13758226,1.2389083,-1.3781896,7.702912
03268.png,9.9772835,-2.6275978,-1.1422341,-0.061408184,-1.892151,0.8020794,-2.3597987,0.9633906,0.12129484,-0.9572652,-0.008147227,-1.6031085
03269.png,2.4469028,-1.9320036,-0.8813004,1.5763215,-1.0783708,-1.3037124,-1.0365419,4.428911,-0.38227457,-0.39231128,-0.55734676,-1.6544268
03270.png,0.13768631,-1.2888106,-1.3255502,0.80243355,-2.2974536,10.077903,-2.243277,-1.1351956,-0.10255532,-2.5336647,-2.146724,0.18653663
03271.png,-0.8661963,-2.0935142,8.525515,0.28297853,-1.2211499,-2.36294,-3.3180883,-0.28956997,-0.0007852074,0.12828125,-0.21941772,-2.552991
03272.png,8.390863,-2.899816,-1.3371754,-0.11879912,-2.179839,3.723495,-1.8100097,1.1830001,-0.6635917,-1.9247675,-1.1528586,-1.3139006
03273.png,-3.559556,-0.1314597,-0.92747444,7.737545,-2.6520774,-0.4255391,-4.969808,-1.5791824,3.2384698,2.1279325,-2.583809,0.52806616
03274.png,9.126661,-2.5908806,-1.3567075,-0.39014536,-1.9297588,0.8638554,-1.4538193,0.58513755,0.30571243,-1.2940918,-0.3585774,-1.240111
03275.png,-2.6264772,-1.0471545,-1.2707452,1.557385,-1.2506064,0.84562904,-2.9040499,-1.5149046,-0.39079317,0.50933754,-1.5080107,8.549253
03276.png,10.021419,-2.7220612,-0.9629829,0.044244237,-1.9176704,0.75565714,-2.340059,1.0937272,0.019062536,-1.0876002,-0.16548969,-1.5898061
03277.png,-2.5552545,0.17248334,-0.56545466,9.679333,-3.5447857,1.4600695,-5.419454,-0.697804,0.29158977,-0.21850088,-2.6064444,1.3197545
03278.png,-3.59823,-0.6286085,-1.4164643,3.8630574,-1.731759,0.5935842,-3.971505,-1.8641247,0.42846468,1.1560285,-1.886881,6.9052644
03279.png,-0.44370866,-2.4425611,9.266738,0.009597642,-1.3562175,-2.1694083,-2.246719,0.3886129,-0.67448735,-1.0551956,-0.81305414,-2.561753
03280.png,-0.17221318,-1.444245,-1.4235846,0.6866587,-2.0412982,9.925301,-1.6549122,-1.3073016,0.10072662,-2.450944,-2.1163144,-0.2552571
03281.png,0.4260146,-2.0475466,-2.313584,0.4467999,-2.1003327,9.018474,-1.7614037,-1.2419752,0.25771654,-2.6594238,-1.2685456,-0.11443558
03282.png,-2.2449605,6.0701385,-0.89065814,1.4167914,-0.07602562,-0.40197524,-3.0938265,-1.8222377,3.4005795,-1.4181105,-0.85105324,-0.29240754
03283.png,-2.9948533,-0.09444098,0.71798056,10.388788,-3.5128038,-0.26200894,-4.7337646,-0.8313984,1.4834843,-0.12302627,-2.718564,0.23306869
03284.png,0.060863692,-2.480012,-1.2560138,-1.7321448,-0.062311925,-0.952765,9.158223,0.38345823,0.46822894,-1.8260404,-0.6798212,-1.4380099
03285.png,-2.7038739,-0.90719706,-1.3222123,1.5363989,-1.257445,0.84673244,-2.5700831,-1.5624888,-0.75583225,1.2742941,-1.6953505,8.49164
03286.png,0.13396667,-1.606892,-1.2049216,2.5105312,-2.9569871,10.063789,-2.2774084,-0.0137407165,-1.5582819,-2.6938505,-2.591862,0.13171974
03287.png,-3.0598228,0.55897266,-1.2771958,6.487841,-1.773819,1.5501479,-4.6061764,-1.7182511,4.895123,-1.4731486,-2.8980594,0.8852433
03288.png,0.311244,-1.8928841,-1.5885063,2.3191495,-2.9244182,9.204815,-3.5573323,-0.36806652,-1.3708131,-2.151716,-1.8487645,1.4581381
03289.png,-1.2706916,-2.3786714,-2.1551147,0.25387946,-0.762419,-1.0792445,-2.6091013,-1.9604238,2.3829281,7.7047043,-0.44153282,0.804544
03290.png,-1.4657195,-1.1647856,-1.1037264,9.376999,-2.4458463,-1.4499559,-3.3168547,-0.5015783,1.9250101,0.46131426,-0.96157974,-0.88654536
03291.png,-2.6414115,2.7101839,1.7963047,3.4715762,-0.40795028,-1.1621153,-5.6542954,-1.8443657,3.6538193,-0.72460335,0.088084996,-1.9685558
03292.png,-1.0166386,-1.9837874,-1.9195178,-0.12101401,-0.8033201,-1.2460371,-2.3840933,-2.8317344,2.4742048,9.865471,0.14105462,0.011052955
03293.png,-3.541393,0.5580422,-2.2960496,3.023018,-0.86257297,-0.87074596,-4.103096,-2.5798554,4.9795256,1.4551114,-1.2485152,3.3544147
03294.png,-3.277544,0.8918361,-0.8454225,8.12965,-2.567169,-1.7969636,-4.9476576,-1.3737314,4.2631564,1.2671553,-2.6698802,-0.06840433
03295.png,-0.3803512,-2.098795,8.393899,-1.0862541,-1.0076686,-1.7706434,-1.3652447,-0.35982415,-0.98666286,0.29202726,-1.0259572,-2.1344004
03296.png,-3.3936324,0.7820523,-0.2881971,10.564643,-3.6457815,-0.0022047982,-5.1142354,-0.9254487,1.7758251,0.21634343,-3.1557825,0.09244044
03297.png,-0.81900525,-1.5842313,1.3729213,4.9668117,-3.5493171,6.6707563,-3.0081444,-0.117528185,-1.2872664,-1.838025,-2.8577945,-0.30349654
03298.png,-3.234637,-0.0991749,-1.2838138,8.382498,-2.8678038,0.26891196,-5.3286037,-0.94949263,1.493996,1.7489063,-2.4086637,1.8615041
03299.png,0.025925122,-1.9828578,-0.8930577,-0.115989625,0.11369866,-1.6894133,1.791567,-0.57472295,2.7444632,-1.0087658,-1.3345792,-0.7462474
03300.png,-0.67644894,-1.9063344,-2.5413418,-1.2044989,0.1184652,-1.2387135,-0.5787164,-1.9425999,1.9096422,0.41691184,5.9199166,-0.8502241
03301.png,-1.431094,-2.311397,-2.276644,-0.15936959,-1.0367895,-1.3210905,-2.588605,-2.3861928,2.2879183,7.9882298,-0.6843036,2.769136
03302.png,-4.143903,1.3271288,0.3233658,8.769713,-2.7618387,0.0784807,-5.5475855,-1.328494,3.5387917,-0.30458537,-3.1386924,0.1455829
03303.png,-1.6110444,-2.2407823,-1.0212761,1.9185336,-2.5568898,4.1124854,-3.043368,-1.7134967,-0.1834014,2.5356784,-1.8476794,3.542488
03304.png,-1.3732923,-1.5857213,-1.8074335,-0.26759785,-0.9012403,-1.116533,-2.4747179,-3.1495955,2.2183409,9.462634,0.48173773,0.48900792
03305.png,0.013892937,-1.4633573,-1.0518084,-0.14498779,-2.5580897,9.806993,-1.599094,-0.930324,-0.8818041,-2.3266397,-2.0776305,0.21420069
03306.png,-1.7770319,-1.833777,-1.8274864,0.18825218,-0.6197573,-1.3485266,-2.9614165,-2.9590943,2.9336696,9.725604,0.057401493,0.02420919
03307.png,-2.4941716,-0.7645071,0.12572141,8.44525,-2.565256,-0.8958517,-2.8741138,0.35702395,1.3794047,-0.96443385,-2.8655684,-1.0491688
03308.png,9.399829,-2.6346862,-0.80965817,-0.7803091,-1.8774409,0.48498502,-1.8123605,0.8399708,-0.23331584,0.35467684,0.18110009,-1.2989808
03309.png,-2.7270648,-0.09337832,-2.4752789,3.0428917,-0.13893165,-2.0023568,-3.9365823,-2.5129294,8.302865,1.064486,-0.7408679,-0.31384438
03310.png,-1.9358882,-0.67502266,-0.6066129,7.9238048,-3.360714,1.620193,-4.628179,-0.89531755,0.6577909,1.1863601,-2.529819,1.5515873
03311.png,-2.5316603,6.9667053,-1.1837392,1.9859705,-0.33170807,-0.6408803,-3.4708574,-1.7057711,2.9902701,-1.1255623,-1.6188214,0.85106236
03312.png,-1.8989358,-1.3470892,3.6663039,8.595058,-3.2427588,-1.2893723,-3.7887685,-0.43705735,0.24611966,-0.2066699,-1.395316,-1.5758268
03313.png,-2.561829,-0.7241443,0.5136703,7.852079,-3.7504697,4.3798165,-5.2364235,-0.332564,-0.35912594,-0.3171567,-2.8362973,0.6872482
03314.png,-1.624311,-0.9662239,-1.0044525,7.3897214,-2.6289275,0.23649043,-5.572958,-0.41480094,2.6992686,2.269432,-1.7984061,-0.5157018
03315.png,-1.4015844,-1.7455736,-2.5101597,1.1694647,-1.4824163,-0.96735626,-3.4791765,-2.824726,3.5102837,7.3631516,1.1476954,0.76376647
03316.png,0.04563271,-2.7365975,-1.443579,-1.9105384,-0.3359244,-1.170319,9.95644,-0.76667416,0.42007703,-1.7392226,-0.5911391,-0.6931357
03317.png,-2.1087604,-2.2924168,-3.573218,1.6907278,3.1963296,-0.9529206,-3.2745194,-1.9857596,4.9184704,1.0756494,2.2908852,-0.8664786
03318.png,-2.6151636,-0.34963197,-2.5612504,3.0133924,-1.3189086,2.0919845,-3.4438279,-1.9482259,2.9419277,-0.71162844,-2.5488334,4.7624416
03319.png,9.258623,-2.3993099,-1.0898632,-0.08974945,-1.9091505,-0.035432212,-1.8154076,1.11302,0.36814716,-0.05251539,-0.006412925,-1.362135
03320.png,-0.92946786,-1.1335167,-1.6155523,2.7272577,-3.116615,9.270388,-2.9752302,-0.6059566,-1.689669,-2.2884424,-3.0966268,2.2175589
03321.png,9.265349,-2.5799718,-1.0749055,-0.032090746,-1.7377023,0.47173473,-1.9118191,0.6081815,0.54348433,-0.76932263,-0.12370868,-1.4700887
03322.png,-2.6970305,-0.8663579,-1.555977,1.5287044,-0.9408725,0.78746265,-2.906578,-1.5913897,-0.378461,0.99301803,-1.6589824,8.75622
03323.png,-3.140472,-0.614098,-0.41502047,8.686513,-3.512651,0.9155993,-5.324198,-1.0330632,1.3999349,0.5872454,-2.341089,1.34866
